386,355,0.21
334,365,0.495
333,365,0.422
382,365,0.205
353,365,0.202
356,365,0.183
403,365,0.37
305,365,0.399
395,365,0.225
310,365,0.453
304,365,0.167
308,365,0.194
361,365,0.405
378,365,0.927
394,365,0.167
371,365,0.503
313,365,0.161
380,365,0.383
364,365,0.333
367,365,0.384
314,365,0.497
312,365,0.408
366,304,0.223
348,304,0.171
317,304,0.455
340,304,0.288
325,304,0.237
330,304,0.184
311,304,0.175
357,304,0.303
345,304,0.435
346,304,0.536
328,304,0.199
342,304,0.176
334,304,0.209
347,304,0.164
333,304,0.199
353,304,0.157
360,304,0.16
403,304,0.323
305,304,0.192
310,304,0.183
358,304,0.168
359,304,0.157
392,304,0.662
365,304,0.167
322,304,0.197
368,304,0.23
308,304,0.239
361,304,0.167
378,304,0.274
394,304,0.17
371,304,0.153
337,304,0.296
313,304,0.84
370,304,0.665
331,304,0.229
327,304,0.179
364,304,0.226
367,304,0.329
323,304,0.321
314,304,0.157
369,304,0.403
312,304,0.187
366,337,0.245
391,337,0.182
388,337,0.184
348,337,0.156
317,337,0.318
340,337,0.196
311,337,0.18
344,337,0.156
345,337,0.382
346,337,0.564
328,337,0.174
334,337,0.175
347,337,0.169
333,337,0.151
353,337,0.167
403,337,0.364
305,337,0.222
304,337,0.296
359,337,0.178
392,337,0.508
322,337,0.168
308,337,0.231
361,337,0.222
378,337,0.193
332,337,0.2
313,337,0.195
370,337,0.838
364,337,0.165
367,337,0.255
323,337,0.192
314,337,0.171
369,337,0.187
366,312,0.468
391,312,0.241
354,312,0.317
349,312,0.168
325,312,0.176
330,312,0.284
389,312,0.271
311,312,0.812
309,312,0.4
307,312,0.197
328,312,0.159
334,312,0.207
347,312,0.19
333,312,0.231
356,312,0.173
324,312,0.237
310,312,0.866
358,312,0.161
304,312,0.187
365,312,0.408
368,312,0.197
361,312,0.461
378,312,0.351
326,312,0.161
370,312,0.313
327,312,0.312
364,312,0.57
367,312,0.527
366,361,0.833
348,361,0.264
325,361,0.197
330,361,0.156
311,361,0.458
346,361,0.343
307,361,0.201
334,361,0.532
347,361,0.296
333,361,0.416
356,361,0.478
403,361,0.19
305,361,0.546
310,361,0.467
304,361,0.167
399,361,0.209
365,361,0.405
362,361,0.187
378,361,0.473
394,361,0.155
371,361,0.15
337,361,0.222
332,361,0.19
326,361,0.15
370,361,0.214
327,361,0.181
364,361,0.918
367,361,0.937
323,361,0.264
314,361,0.498
312,361,0.461
391,351,0.218
388,351,0.25
349,351,0.196
340,351,0.926
344,351,0.472
375,351,0.294
384,351,0.214
376,351,0.686
374,351,0.919
350,351,0.555
315,351,0.343
397,351,0.919
301,351,0.179
339,351,0.856
318,351,0.167
379,351,0.237
403,351,0.174
387,351,0.606
377,351,0.606
371,351,0.604
332,351,0.251
391,324,0.74
348,324,0.161
325,324,0.933
330,324,0.779
389,324,0.209
311,324,0.328
393,324,0.192
390,324,0.382
341,324,0.224
309,324,0.423
307,324,0.271
328,324,0.766
342,324,0.194
334,324,0.292
347,324,0.193
333,324,0.428
321,324,0.151
356,324,0.212
310,324,0.242
368,324,0.937
378,324,0.192
371,324,0.161
332,324,0.926
326,324,0.925
331,324,0.682
327,324,0.763
364,324,0.23
367,324,0.174
323,324,0.91
312,324,0.237
391,368,0.719
325,368,0.925
330,368,0.733
389,368,0.256
311,368,0.186
393,368,0.156
390,368,0.151
316,368,0.178
346,368,0.249
309,368,0.359
307,368,0.335
328,368,0.725
342,368,0.173
334,368,0.297
347,368,0.304
333,368,0.322
356,368,0.271
395,368,0.22
324,368,0.937
310,368,0.297
304,368,0.23
371,368,0.185
332,368,0.909
326,368,0.909
331,368,0.612
327,368,0.727
364,368,0.19
323,368,0.912
314,368,0.209
312,368,0.197
391,348,0.174
388,348,0.463
354,348,0.154
352,348,0.169
349,348,0.286
317,348,0.162
340,348,0.432
325,348,0.172
330,348,0.212
389,348,0.235
311,348,0.295
344,348,0.282
374,348,0.153
397,348,0.309
339,348,0.338
318,348,0.235
393,348,0.193
390,348,0.165
343,348,0.174
345,348,0.423
346,348,0.234
385,348,0.161
309,348,0.234
307,348,0.207
342,348,0.204
334,348,0.258
347,348,0.224
333,348,0.455
321,348,0.295
382,348,0.85
353,348,0.448
360,348,0.159
403,348,0.282
324,348,0.161
358,348,0.158
304,348,0.171
359,348,0.203
377,348,0.474
365,348,0.25
363,348,0.253
322,348,0.196
308,348,0.187
361,348,0.264
378,348,0.383
394,348,0.52
371,348,0.323
337,348,0.156
332,348,0.166
355,348,0.201
331,348,0.394
327,348,0.234
364,348,0.217
314,348,0.17
391,328,0.907
340,328,0.173
325,328,0.991
330,328,0.929
389,328,0.295
311,328,0.195
390,328,0.333
345,328,0.175
346,328,0.359
341,328,0.24
309,328,0.603
342,328,0.464
334,328,0.418
347,328,0.335
333,328,0.431
382,328,0.201
356,328,0.4
403,328,0.165
305,328,0.285
395,328,0.453
324,328,0.766
310,328,0.227
304,328,0.199
399,328,0.292
365,328,0.157
368,328,0.725
378,328,0.297
371,328,0.183
337,328,0.174
332,328,0.759
326,328,0.724
331,328,0.606
327,328,0.851
364,328,0.32
367,328,0.197
323,328,0.805
314,328,0.252
312,328,0.159
391,325,0.935
348,325,0.172
340,325,0.214
330,325,0.987
389,325,0.519
311,325,0.592
393,325,0.25
390,325,0.475
345,325,0.176
346,325,0.244
341,325,0.27
309,325,0.679
307,325,0.322
328,325,0.991
342,325,0.497
334,325,0.439
347,325,0.296
333,325,0.544
321,325,0.177
356,325,0.578
403,325,0.215
305,325,0.423
395,325,0.392
324,325,0.933
310,325,0.338
304,325,0.237
365,325,0.205
368,325,0.925
361,325,0.197
378,325,0.249
394,325,0.203
371,325,0.187
332,325,0.953
326,325,0.942
355,325,0.164
370,325,0.197
331,325,0.742
327,325,0.971
364,325,0.373
367,325,0.302
323,325,0.917
314,325,0.197
312,325,0.176
391,366,0.174
330,366,0.205
311,366,0.381
346,366,0.203
341,366,0.176
309,366,0.306
307,366,0.289
334,366,0.437
347,366,0.323
333,366,0.429
356,366,0.406
305,366,0.423
310,366,0.393
304,366,0.223
399,366,0.203
365,366,0.219
361,366,0.833
378,366,0.371
394,366,0.216
337,366,0.245
332,366,0.305
326,366,0.232
355,366,0.249
331,366,0.193
327,366,0.198
364,366,0.614
367,366,0.564
323,366,0.212
314,366,0.412
312,366,0.468
391,370,0.167
325,370,0.197
330,370,0.229
311,370,0.24
345,370,0.422
346,370,0.519
307,370,0.399
334,370,0.525
347,370,0.508
333,370,0.39
356,370,0.505
403,370,0.292
305,370,0.232
310,370,0.402
304,370,0.665
399,370,0.221
322,370,0.218
362,370,0.155
308,370,0.295
361,370,0.214
394,370,0.279
337,370,0.838
332,370,0.165
313,370,0.441
364,370,0.162
323,370,0.23
314,370,0.225
369,370,0.347
312,370,0.313
388,374,0.344
352,374,0.712
348,374,0.153
349,374,0.291
340,374,0.312
351,374,0.919
311,374,0.604
344,374,0.398
375,374,0.268
384,374,0.268
376,374,0.77
350,374,0.483
315,374,0.297
397,374,0.297
339,374,0.437
404,374,0.17
318,374,0.286
379,374,0.237
321,374,0.165
382,374,0.205
353,374,0.203
403,374,0.233
305,374,0.613
387,374,0.168
363,374,0.277
371,374,0.459
388,392,0.502
344,392,0.245
375,392,0.172
350,392,0.304
315,392,0.485
373,392,0.156
397,392,0.261
379,392,0.186
345,392,0.154
346,392,0.221
385,392,0.177
335,392,0.304
382,392,0.154
304,392,0.662
399,392,0.88
336,392,0.155
378,392,0.183
320,392,0.162
400,392,0.977
371,392,0.403
337,392,0.508
402,392,0.462
401,392,0.703
313,392,0.165
388,350,0.261
349,350,0.164
340,350,0.682
351,350,0.555
344,350,0.583
375,350,0.187
384,350,0.196
374,350,0.483
315,350,0.928
397,350,0.323
301,350,0.15
339,350,0.285
318,350,0.163
379,350,0.673
343,350,0.159
385,350,0.285
382,350,0.19
392,350,0.304
399,350,0.181
398,350,0.183
383,350,0.577
400,350,0.242
371,350,0.711
401,350,0.322
313,350,0.27
388,344,0.958
348,344,0.282
349,344,0.372
317,344,0.242
340,344,0.998
351,344,0.472
311,344,0.902
375,344,0.161
384,344,0.286
376,344,0.345
374,344,0.398
350,344,0.583
373,344,0.209
397,344,0.969
301,344,0.502
339,344,0.716
404,344,0.367
318,344,0.565
396,344,0.412
379,344,0.867
393,344,0.261
316,344,0.168
357,344,0.164
343,344,0.155
345,344,0.241
346,344,0.193
385,344,0.439
335,344,0.323
307,344,0.177
334,344,0.223
333,344,0.186
321,344,0.151
382,344,0.286
353,344,0.278
360,344,0.158
403,344,0.392
358,344,0.183
359,344,0.204
392,344,0.245
399,344,0.274
365,344,0.286
363,344,0.458
398,344,0.243
378,344,0.342
383,344,0.211
320,344,0.467
371,344,0.98
337,344,0.156
388,379,0.3
340,379,0.762
351,379,0.237
344,379,0.867
374,379,0.237
350,379,0.673
315,379,0.272
373,379,0.204
397,379,0.286
339,379,0.264
396,379,0.156
345,379,0.325
346,379,0.328
385,379,0.254
335,379,0.174
334,379,0.175
403,379,0.218
392,379,0.186
371,379,0.648
388,400,0.364
350,400,0.242
381,400,0.232
346,400,0.186
392,400,0.977
399,400,0.996
336,400,0.254
363,400,0.151
371,400,0.208
402,400,0.457
401,400,0.992
380,400,0.232
388,340,0.948
354,340,0.232
352,340,0.304
348,340,0.432
349,340,0.471
317,340,0.155
325,340,0.214
330,340,0.255
389,340,0.152
351,340,0.926
344,340,0.998
384,340,0.913
376,340,0.261
374,340,0.312
350,340,0.682
373,340,0.202
397,340,0.504
301,340,0.171
339,340,0.58
404,340,0.166
318,340,0.321
396,340,0.165
379,340,0.762
393,340,0.434
343,340,0.155
345,340,0.309
346,340,0.392
385,340,0.477
335,340,0.235
341,340,0.195
307,340,0.195
328,340,0.173
342,340,0.161
334,340,0.559
347,340,0.329
333,340,0.524
382,340,0.44
353,340,0.435
356,340,0.307
360,340,0.266
403,340,0.605
395,340,0.218
358,340,0.352
304,340,0.288
359,340,0.38
399,340,0.236
365,340,0.405
363,340,0.218
322,340,0.26
398,340,0.15
362,340,0.275
308,340,0.165
378,340,0.515
383,340,0.34
394,340,0.217
371,340,0.717
337,340,0.196
306,340,0.285
326,340,0.181
355,340,0.18
314,340,0.155
369,340,0.166
388,302,0.215
349,302,0.188
301,302,0.184
390,302,0.208
316,302,0.517
342,302,0.579
321,302,0.77
403,302,0.165
322,302,0.764
320,302,0.166
303,302,0.996
394,302,0.222
371,302,0.223
388,403,0.325
348,403,0.282
349,403,0.16
317,403,0.321
340,403,0.605
325,403,0.215
330,403,0.2
351,403,0.174
311,403,0.272
344,403,0.392
374,403,0.233
397,403,0.506
339,403,0.394
318,403,0.165
396,403,0.164
379,403,0.218
393,403,0.2
316,403,0.235
357,403,0.681
343,403,0.352
345,403,0.266
346,403,0.47
335,403,0.284
302,403,0.165
309,403,0.357
328,403,0.165
342,403,0.232
334,403,0.591
347,403,0.209
333,403,0.752
382,403,0.337
353,403,0.228
356,403,0.295
360,403,0.602
305,403,0.173
358,403,0.323
304,403,0.323
359,403,0.297
365,403,0.37
363,403,0.315
322,403,0.234
362,403,0.195
308,403,0.293
361,403,0.19
378,403,0.335
394,403,0.165
371,403,0.535
337,403,0.364
306,403,0.191
332,403,0.213
326,403,0.174
313,403,0.655
370,403,0.292
331,403,0.161
364,403,0.179
323,403,0.247
369,403,0.325
388,358,0.159
348,358,0.158
340,358,0.352
311,358,0.906
344,358,0.183
397,358,0.203
339,358,0.193
307,358,0.903
333,358,0.228
360,358,0.286
403,358,0.323
305,358,0.242
310,358,0.183
304,358,0.168
359,358,0.384
322,358,0.175
308,358,0.188
394,358,0.24
371,358,0.302
312,358,0.161
388,359,0.245
348,359,0.203
349,359,0.177
340,359,0.38
311,359,0.177
344,359,0.204
397,359,0.235
301,359,0.197
339,359,0.276
334,359,0.159
347,359,0.328
382,359,0.155
356,359,0.252
360,359,0.266
403,359,0.297
305,359,0.217
310,359,0.324
358,359,0.384
304,359,0.157
363,359,0.223
322,359,0.229
394,359,0.233
371,359,0.392
337,359,0.178
327,359,0.321
314,359,0.301
388,385,0.523
348,385,0.161
349,385,0.257
340,385,0.477
344,385,0.439
384,385,0.87
350,385,0.285
373,385,0.207
397,385,0.232
301,385,0.23
339,385,0.655
404,385,0.444
318,385,0.282
396,385,0.165
381,385,0.187
379,385,0.254
393,385,0.348
390,385,0.229
316,385,0.193
357,385,0.228
345,385,0.378
346,385,0.286
335,385,0.202
342,385,0.301
334,385,0.16
360,385,0.202
392,385,0.177
399,385,0.408
336,385,0.755
365,385,0.551
363,385,0.272
398,385,0.303
308,385,0.152
378,385,0.333
320,385,0.151
319,385,0.151
371,385,0.665
388,345,0.267
348,345,0.423
340,345,0.309
325,345,0.176
389,345,0.183
311,345,0.228
344,345,0.241
301,345,0.173
379,345,0.325
393,345,0.151
346,345,0.88
385,345,0.378
307,345,0.301
328,345,0.175
334,345,0.62
347,345,0.56
333,345,0.566
382,345,0.295
353,345,0.378
356,345,0.575
403,345,0.266
305,345,0.409
310,345,0.154
304,345,0.435
392,345,0.154
399,345,0.315
336,345,0.823
365,345,0.357
363,345,0.169
362,345,0.284
308,345,0.195
378,345,0.687
371,345,0.305
337,345,0.382
313,345,0.202
370,345,0.422
327,345,0.427
364,345,0.201
367,345,0.152
323,345,0.171
369,345,0.214
388,373,0.173
340,373,0.202
344,373,0.209
315,373,0.162
339,373,0.337
379,373,0.204
393,373,0.188
385,373,0.207
335,373,0.219
342,373,0.73
392,373,0.156
378,373,0.16
371,373,0.418
388,349,0.402
348,349,0.286
340,349,0.471
389,349,0.195
351,349,0.196
311,349,0.312
344,349,0.372
384,349,0.342
374,349,0.291
350,349,0.164
397,349,0.181
339,349,0.224
393,349,0.175
390,349,0.276
316,349,0.308
343,349,0.176
385,349,0.257
302,349,0.188
341,349,0.218
309,349,0.226
342,349,0.336
334,349,0.237
321,349,0.4
382,349,0.265
353,349,0.261
403,349,0.16
305,349,0.183
395,349,0.173
310,349,0.252
359,349,0.177
377,349,0.163
322,349,0.187
308,349,0.246
303,349,0.178
394,349,0.284
371,349,0.434
332,349,0.222
355,349,0.441
314,349,0.188
312,349,0.168
388,382,0.403
352,382,0.161
348,382,0.85
349,382,0.265
340,382,0.44
311,382,0.183
344,382,0.286
374,382,0.205
350,382,0.19
397,382,0.323
339,382,0.332
318,382,0.259
345,382,0.295
346,382,0.171
328,382,0.201
334,382,0.256
347,382,0.167
333,382,0.159
353,382,0.296
360,382,0.235
403,382,0.337
359,382,0.155
392,382,0.154
365,382,0.205
363,382,0.257
322,382,0.158
308,382,0.153
378,382,0.243
394,382,0.506
371,382,0.33
327,382,0.162
314,382,0.15
388,353,0.394
348,353,0.448
349,353,0.261
340,353,0.435
311,353,0.167
344,353,0.278
376,353,0.293
374,353,0.203
397,353,0.323
339,353,0.394
318,353,0.254
345,353,0.378
346,353,0.232
334,353,0.218
333,353,0.258
382,353,0.296
403,353,0.228
304,353,0.157
365,353,0.202
363,353,0.324
322,353,0.158
308,353,0.167
378,353,0.309
394,353,0.519
371,353,0.345
337,353,0.167
306,353,0.16
402,353,0.335
388,360,0.32
348,360,0.159
340,360,0.266
311,360,0.176
344,360,0.158
397,360,0.188
339,360,0.227
385,360,0.202
334,360,0.453
382,360,0.235
403,360,0.602
310,360,0.266
358,360,0.286
304,360,0.16
359,360,0.266
363,360,0.159
371,360,0.199
369,360,0.234
388,336,0.266
315,336,0.2
318,336,0.152
345,336,0.823
346,336,0.837
385,336,0.755
392,336,0.155
399,336,0.28
320,336,0.261
400,336,0.254
371,336,0.281
401,336,0.157
388,396,0.57
317,396,0.204
340,396,0.165
344,396,0.412
397,396,0.288
301,396,0.341
339,396,0.455
404,396,0.202
318,396,0.529
379,396,0.156
385,396,0.165
403,396,0.164
399,396,0.211
363,396,0.4
371,396,0.528
388,335,0.529
340,335,0.235
344,335,0.323
373,335,0.219
397,335,0.161
339,335,0.284
404,335,0.266
318,335,0.284
379,335,0.174
346,335,0.168
385,335,0.202
334,335,0.183
403,335,0.284
392,335,0.304
399,335,0.158
398,335,0.162
371,335,0.549
332,335,0.206
380,335,0.221
388,376,0.267
340,376,0.261
351,376,0.686
344,376,0.345
375,376,0.244
374,376,0.77
397,376,0.242
339,376,0.441
404,376,0.197
318,376,0.183
393,376,0.17
353,376,0.293
377,376,0.17
363,376,0.308
371,376,0.632
306,376,0.207
402,376,0.362
388,401,0.198
350,401,0.322
381,401,0.342
392,401,0.703
399,401,0.96
336,401,0.157
387,401,0.373
400,401,0.992
402,401,0.523
388,301,0.216
340,301,0.171
351,301,0.179
344,301,0.502
350,301,0.15
397,301,0.217
339,301,0.261
318,301,0.404
396,301,0.341
345,301,0.173
346,301,0.185
385,301,0.23
302,301,0.184
359,301,0.197
387,301,0.269
363,301,0.203
378,301,0.159
371,301,0.457
364,301,0.154
388,363,0.587
348,363,0.253
317,363,0.408
340,363,0.218
344,363,0.458
376,363,0.308
374,363,0.277
397,363,0.516
301,363,0.203
339,363,0.716
404,363,0.512
318,363,0.633
396,363,0.4
393,363,0.306
357,363,0.182
345,363,0.169
385,363,0.272
382,363,0.257
353,363,0.324
360,363,0.159
403,363,0.315
359,363,0.223
399,363,0.236
387,363,0.357
377,363,0.316
378,363,0.316
400,363,0.151
371,363,0.555
306,363,0.202
388,339,0.566
348,339,0.338
349,339,0.224
317,339,0.172
340,339,0.58
351,339,0.856
344,339,0.716
384,339,0.159
376,339,0.441
374,339,0.437
350,339,0.285
373,339,0.337
397,339,0.693
301,339,0.261
404,339,0.405
318,339,0.698
396,339,0.455
379,339,0.264
393,339,0.185
343,339,0.193
385,339,0.655
335,339,0.284
342,339,0.265
382,339,0.332
353,339,0.394
360,339,0.227
403,339,0.394
358,339,0.193
359,339,0.276
399,339,0.154
387,339,0.306
377,339,0.168
365,339,0.18
363,339,0.716
322,339,0.235
398,339,0.155
308,339,0.22
378,339,0.287
394,339,0.164
371,339,0.771
306,339,0.212
402,339,0.252
388,357,0.207
344,357,0.164
318,357,0.173
390,357,0.318
316,357,0.318
385,357,0.228
403,357,0.681
304,357,0.303
399,357,0.198
363,357,0.182
371,357,0.311
388,386,0.306
354,386,0.17
352,386,0.333
317,386,0.169
389,386,0.467
318,386,0.153
390,386,0.552
316,386,0.606
343,386,0.494
341,386,0.705
309,386,0.257
307,386,0.222
342,386,0.512
321,386,0.707
305,386,0.172
395,386,0.523
322,386,0.54
394,386,0.182
371,386,0.193
355,386,0.21
388,404,0.681
340,404,0.166
344,404,0.367
376,404,0.197
374,404,0.17
339,404,0.405
318,404,0.942
396,404,0.202
385,404,0.444
335,404,0.266
399,404,0.228
363,404,0.512
371,404,0.558
388,397,0.333
348,397,0.309
349,397,0.181
340,397,0.504
351,397,0.919
344,397,0.969
376,397,0.242
374,397,0.297
350,397,0.323
301,397,0.217
339,397,0.693
318,397,0.603
396,397,0.288
379,397,0.286
385,397,0.232
335,397,0.161
382,397,0.323
353,397,0.323
360,397,0.188
403,397,0.506
358,397,0.203
359,397,0.235
392,397,0.261
363,397,0.516
308,397,0.193
378,397,0.233
320,397,0.204
371,397,0.683
306,397,0.265
402,397,0.195
388,387,0.181
351,387,0.606
374,387,0.168
301,387,0.269
339,387,0.306
318,387,0.374
310,387,0.231
399,387,0.244
377,387,0.999
363,387,0.357
371,387,0.25
401,387,0.373
354,375,0.167
351,375,0.294
344,375,0.161
384,375,0.213
376,375,0.244
374,375,0.268
350,375,0.187
392,375,0.172
371,375,0.212
354,393,0.152
352,393,0.177
348,393,0.193
349,393,0.175
340,393,0.434
325,393,0.25
330,393,0.328
389,393,0.301
311,393,0.23
344,393,0.261
376,393,0.17
373,393,0.188
339,393,0.185
390,393,0.198
345,393,0.151
385,393,0.348
341,393,0.168
309,393,0.324
334,393,0.292
333,393,0.207
403,393,0.2
305,393,0.577
395,393,0.195
324,393,0.192
365,393,0.61
363,393,0.306
368,393,0.156
378,393,0.392
371,393,0.785
332,393,0.215
326,393,0.16
331,393,0.23
327,393,0.23
364,393,0.172
323,393,0.158
354,398,0.152
340,398,0.15
344,398,0.243
350,398,0.183
339,398,0.155
381,398,0.235
385,398,0.303
335,398,0.162
399,398,0.21
371,398,0.439
348,377,0.474
349,377,0.163
351,377,0.606
376,377,0.17
339,377,0.168
318,377,0.161
387,377,0.999
363,377,0.316
371,377,0.159
348,308,0.187
349,308,0.246
317,308,0.188
340,308,0.165
389,308,0.156
397,308,0.193
339,308,0.22
318,308,0.15
345,308,0.195
346,308,0.177
385,308,0.152
307,308,0.223
342,308,0.258
334,308,0.21
347,308,0.232
333,308,0.29
382,308,0.153
353,308,0.167
403,308,0.293
358,308,0.188
304,308,0.239
365,308,0.194
322,308,0.238
378,308,0.221
394,308,0.164
371,308,0.192
337,308,0.231
306,308,0.345
370,308,0.295
369,308,0.171
349,303,0.178
316,303,0.461
302,303,0.996
341,303,0.233
342,303,0.593
321,303,0.74
322,303,0.72
371,303,0.153
349,384,0.342
340,384,0.913
351,384,0.214
344,384,0.286
375,384,0.213
374,384,0.268
350,384,0.196
339,384,0.159
385,384,0.87
333,384,0.158
371,384,0.351
340,383,0.34
344,383,0.211
350,383,0.577
315,383,0.97
371,383,0.219
340,369,0.166
330,369,0.491
311,369,0.159
345,369,0.214
346,369,0.255
342,369,0.166
334,369,0.158
321,369,0.286
360,369,0.234
403,369,0.325
304,369,0.403
308,369,0.171
378,369,0.386
337,369,0.187
313,369,0.452
370,369,0.347
340,306,0.285
376,306,0.207
397,306,0.265
339,306,0.212
342,306,0.314
353,306,0.16
403,306,0.191
363,306,0.202
308,306,0.345
378,306,0.244
340,362,0.275
345,362,0.284
346,362,0.451
307,362,0.204
356,362,0.184
403,362,0.195
361,362,0.187
371,362,0.151
370,362,0.155
330,313,0.16
311,313,0.19
350,313,0.27
345,313,0.202
346,313,0.199
341,313,0.189
309,313,0.151
334,313,0.192
403,313,0.655
304,313,0.84
392,313,0.165
365,313,0.161
378,313,0.271
337,313,0.195
370,313,0.441
331,313,0.187
314,313,0.232
369,313,0.452
389,320,0.163
344,320,0.467
315,320,0.297
397,320,0.204
316,320,0.355
385,320,0.151
302,320,0.166
321,320,0.173
392,320,0.162
336,320,0.261
378,320,0.324
319,320,0.64
371,320,0.356
351,315,0.343
374,315,0.297
350,315,0.928
373,315,0.162
381,315,0.286
379,315,0.272
392,315,0.485
399,315,0.199
336,315,0.2
383,315,0.97
320,315,0.297
371,315,0.183
376,402,0.362
397,402,0.195
339,402,0.252
353,402,0.335
392,402,0.462
399,402,0.479
400,402,0.457
401,402,0.523
315,381,0.286
385,381,0.187
399,381,0.166
398,381,0.235
400,381,0.232
371,381,0.324
401,381,0.342
380,381,0.275
381,380,0.275
335,380,0.221
399,380,0.163
365,380,0.383
400,380,0.232
385,319,0.151
342,319,0.202
378,319,0.268
320,319,0.64
371,319,0.234
